"SoundingID","MeasurementMode","OrbitID","cloud_flag_abp","Quality_Flag","Delta_Time","longitude","latitude","Daily_SIF_740nm","Daily_SIF_757nm","Daily_SIF_771nm","SIF_740nm","SIF_Uncertainty_740nm","SIF_757nm","SIF_Uncertainty_757nm","continuum_radiance_757nm","SIF_771nm","SIF_Uncertainty_771nm","continuum_radiance_771nm","lon_1","lon_2","lon_3","lon_4","lat_1","lat_2","lat_3","lat_4","SZA","SAz","VZA","VAz","PA","RAz","specific_humidity","surface_pressure","temperature_skin","temperature_two_meter","vapor_pressure_deficit","wind_speed","IGBP_index","sounding_land_fraction","incoming_sw_era5","incoming_direct_era5","incoming_diffuse_era5"
2020082019133003,3,7353,0,0,2020-08-20 19:13:39,-93.120361328125,39.0916137695312,0.636024475097656,0.558001518249512,0.193353652954102,1.77360534667969,0.404884338378906,1.55603408813477,0.34998607635498,109.064392089844,0.539182662963867,0.274018287658691,111.057189941406,-93.1475219726562,-93.1251220703125,-93.0972900390625,-93.1197509765625,39.0963134765625,39.083740234375,39.0868530273438,39.0995483398438,29.8873901367188,209.325744628906,46.631103515625,335.269470214844,-67.4965946002803,125.943725585938,0.00990200042724609,98932.6953125,300.881500244141,299.185028076172,1802.98596191406,2.0551586151123,12,100,916.487,812.626,103.861
2020082019133004,3,7353,0,0,2020-08-20 19:13:39,-93.0912475585938,39.0948486328125,0.811450958251953,0.715692520141602,0.244161605834961,2.26248073577881,0.403281211853027,1.99548721313477,0.350300788879395,114.590316772461,0.680768966674805,0.271964073181152,115.992248535156,-93.118408203125,-93.095947265625,-93.0679931640625,-93.0905151367188,39.099609375,39.0869750976562,39.0900268554688,39.1027221679688,29.9012451171875,209.375915527344,46.6743774414062,334.957763671875,-67.4309312337211,125.581848144531,0.00988101959228516,98932.09375,300.863311767578,299.168395996094,1802.88049316406,2.05533504486084,12,100,916.845,813.099,103.746
2020082019133005,3,7353,0,0,2020-08-20 19:13:40,-93.0623168945312,39.097900390625,0.994152069091797,0.701020240783691,0.416343688964844,2.77150630950928,0.386866569519043,1.95430946350098,0.335888862609863,107.392585754395,1.16068840026855,0.260981559753418,107.883178710938,-93.0897216796875,-93.0671997070312,-93.039306640625,-93.0618286132812,39.102783203125,39.090087890625,39.0933837890625,39.10595703125,29.9149780273438,209.425720214844,46.7183837890625,334.650512695312,-67.3665799283753,125.224792480469,0.00984954833984375,98881.2890625,300.845367431641,299.103668212891,1795.81762695312,2.05539417266846,12,100,916.845,813.099,103.746
2020082019133006,3,7353,0,0,2020-08-20 19:13:40,-93.0331420898438,39.101318359375,0.786374092102051,0.594287872314453,0.302807807922363,2.19194984436035,0.412381172180176,1.65652465820312,0.35551929473877,116.213989257812,0.844049453735352,0.279628753662109,115.112716674805,-93.0606689453125,-93.0380859375,-93.0101928710938,-93.0327758789062,39.106201171875,39.0935668945312,39.0968017578125,39.1094360351562,29.9291381835938,209.4755859375,46.763427734375,334.338745117188,-67.3012221853189,124.863159179688,0.00980091094970703,98758.4921875,300.826904296875,298.969024658203,1778.71325683594,2.05579376220703,12,100,916.845,813.099,103.746
2020082019133007,3,7353,0,0,2020-08-20 19:13:40,-93.0038452148438,39.1045532226562,1.28897380828857,0.888204574584961,0.553617477416992,3.59239387512207,0.447314262390137,2.47544479370117,0.394186019897461,126.168884277344,1.54294204711914,0.29839038848877,125.030548095703,-93.0310668945312,-93.0083618164062,-92.9816284179688,-93.0043334960938,39.1098022460938,39.0970458984375,39.099853515625,39.1126098632812,29.9431762695312,209.52587890625,46.8091430664062,334.02783203125,-67.2357085222132,124.501953125,0.00978755950927734,98786.546875,300.80859375,298.980224609375,1782.595703125,2.05600166320801,12,100,916.845,813.099,103.746
2020082019133008,3,7353,0,0,2020-08-20 19:13:40,-92.9743041992188,39.1077270507812,0.658202171325684,0.556342124938965,0.214173316955566,1.83416175842285,0.448405265808105,1.55031585693359,0.39208984375,115.841804504395,0.596821784973145,0.300901412963867,116.08812713623,-93.0017700195312,-92.97900390625,-92.9522094726562,-92.974853515625,39.1132202148438,39.1004028320312,39.1030883789062,39.1157836914062,29.957275390625,209.57666015625,46.8558959960938,333.715698242188,-67.1698085150654,124.139038085938,0.00981235504150391,98981.546875,300.790161132812,299.153167724609,1809.85388183594,2.05611801147461,12,100,916.845,813.099,103.746
2020082019133031,3,7353,0,0,2020-08-20 19:13:40,-93.1564331054688,39.0728149414062,1.12600994110107,0.920512199401855,0.387223243713379,3.14028835296631,0.478959083557129,2.56718254089355,0.415556907653809,129.340789794922,1.07991218566895,0.323273658752441,133.234603881836,-93.1840209960938,-93.161376953125,-93.1336059570312,-93.1561889648438,39.077392578125,39.0645141601562,39.0675048828125,39.0804443359375,29.8577270507812,209.278686523438,46.5518188476562,335.90380859375,-67.6172613965913,126.625122070312,0.00991058349609375,98866.9921875,300.941497802734,299.176330566406,1800.84362792969,2.02424716949463,12,100,915.975,811.951,104.024
2020082019133032,3,7353,0,0,2020-08-20 19:13:40,-93.1270751953125,39.0756225585938,0.805251121520996,0.557564735412598,0.34406852722168,2.24542999267578,0.43227481842041,1.55476093292236,0.368021011352539,109.444076538086,0.959429740905762,0.295717239379883,112.653366088867,-93.1546020507812,-93.1319580078125,-93.1043090820312,-93.1267700195312,39.0804443359375,39.0674438476562,39.0706787109375,39.0836181640625,29.871337890625,209.329650878906,46.5953369140625,335.590698242188,-67.5524565017422,126.261047363281,0.00991916656494141,99003.625,300.902038574219,299.270538330078,1816.2138671875,2.0401725769043,12,100,916.278,812.35,103.928
2020082019133033,3,7353,0,0,2020-08-20 19:13:40,-93.0975341796875,39.0787353515625,0.875838279724121,0.65524959564209,0.341689109802246,2.44191741943359,0.409704208374023,1.82689666748047,0.353933334350586,109.426498413086,0.952661514282227,0.27740478515625,112.465667724609,-93.1251220703125,-93.1026000976562,-93.0748901367188,-93.0972290039062,39.0836791992188,39.0706787109375,39.073974609375,39.0868530273438,29.8853149414062,209.380493164062,46.6392822265625,335.274658203125,-67.4866143513899,125.894165039062,0.00990104675292969,99016.1171875,300.882232666016,299.2646484375,1817.6796875,2.04134559631348,12,100,916.845,813.099,103.746
2020082019133034,3,7353,0,0,2020-08-20 19:13:40,-93.0684204101562,39.0819702148438,0.642576217651367,0.570749282836914,0.190679550170898,1.79166221618652,0.401501655578613,1.59139060974121,0.348407745361328,113.173439025879,0.531661033630371,0.270961761474609,115.661445617676,-93.0958862304688,-93.0736083984375,-93.0457763671875,-93.0679321289062,39.0869140625,39.0740966796875,39.0772094726562,39.0899658203125,29.8992919921875,209.430541992188,46.6829223632812,334.963012695312,-67.4213318250059,125.532470703125,0.00985908508300781,98925.0703125,300.864044189453,299.160552978516,1804.88854980469,2.04152488708496,12,100,916.845,813.099,103.746
2020082019133035,3,7353,0,0,2020-08-20 19:13:40,-93.0396118164062,39.0851440429688,0.761131286621094,0.504877090454102,0.339977264404297,2.12193012237549,0.390437126159668,1.40752696990967,0.337187767028809,109.226409912109,0.947809219360352,0.264415740966797,111.477836608887,-93.067138671875,-93.044921875,-93.0170288085938,-93.039306640625,39.090087890625,39.0772705078125,39.0802612304688,39.0933837890625,29.9130859375,209.480102539062,46.7271728515625,334.655822753906,-67.3572449799762,125.175720214844,0.00980567932128906,98781.6875,300.846008300781,299.006072998047,1784.89074707031,2.04167175292969,14,100,916.845,813.099,103.746
